title,url,stage,day,time,description
OCEANE,,THEATRE AND CIRCUS,SUNDAY,20:20 - 20:28,
ODJBOX,http://odjbox.com,SHANGRI-LA,SATURDAY,05:00 - 06:00,
ODJBOX  ( UK GLITCH CHAMP),soundcloud.com/odjbox,SHANGRI-LA,SUNDAY,00:00 - 01:00,
OFF ME NUT RECORDS,http://offmenut.com/,THE UNFAIRGROUND,FRIDAY,01:00 - 02:00,
OLD DIRTY BRASSTARDS,www.olddirtybrasstards.co.uk,SHANGRI-LA,FRIDAY,23:50 - 00:50,
OLI FURNESS,,THE UNFAIRGROUND,FRIDAY,00:00 - 01:30,
OLIVER BROAD THE PRINCESS AND THE FROG,http://kidzfield.com,KIDZ FIELD,FRIDAY,19:00 - 19:00,
OLIVER BROAD THE PRINCESS AND THE FROG,http://kidzfield.com,KIDZ FIELD,SATURDAY,16:30 - 17:30,
OLLIE FORREST,,THE PARK,SATURDAY,15:00 - 15:45,
ONE BOMB,https://www.facebook.com/onebombmusic,SILVER HAYES,SATURDAY,15:45 - 16:10,Rampaging electronic dance duo with double speed raps and a pulsing sound now assisted by a conga player and some additional bleeping electronic muscle.
ONE WHEEL SAM,http://kidzfield.com,KIDZ FIELD,THURSDAY,12:00 - 12:30,
ONLY GIRL,http://www.onlygirlmusic.com/,AVALON CAFE,SUNDAY,18:30 - 19:30,
OPEN,,THE PARK,FRIDAY,12:00 - 14:00,
OPEN,,THE PARK,SATURDAY,12:00 - 14:00,
OPEN MIC (HOSTED BY STEPHEN JAMES SMITH),,THEATRE AND CIRCUS,SATURDAY,12:50 - 13:50,
OPENING TRIBUTE TO TONY BENN BY MICHAEL EAVIS,,LEFT FIELD,FRIDAY,12:00 - 12:05,
OPIUO,,SHANGRI-LA,FRIDAY,04:00 - 05:00,
OPIUO,,ARCADIA,FRIDAY,19:40 - 20:35,
OPPOSING ABORTION EXTREMISTS,,GREEN FIELDS,WEDNESDAY,15:00 - 16:00,
ORIGINAL SMIRKINS,,GREEN FIELDS,FRIDAY,19:00 - 20:00,
ORIGINAL SMIRKINS,,GREEN FIELDS,WEDNESDAY,00:00 - 01:00,
OSCAR HOUSTON,,OTHER,SATURDAY,17:00 - 20:00,
OSCAR HOUSTON,,OTHER,THURSDAY,17:00 - 20:00,
OSHI,,SILVER HAYES,FRIDAY,00:00 - 00:45,
OSHI,,SILVER HAYES,FRIDAY,01:35 - 03:00,
OSSIE,https://www.facebook.com/ossieproducer,SILVER HAYES,FRIDAY,22:00 - 23:10,"Master of the shuffling house groove and prone to drop in some heavy synth lines, the ever-busy Ossie’s most recent tune ‘Heartbeating’ was a peach."
OVER THE TOP PUPPET CO.,http://kidzfield.com,KIDZ FIELD,SATURDAY,10:00 - 14:00,
P.F.SLOAN & FRIENDS,,GREEN FIELDS,SUNDAY,14:30 - 15:30,
PAINT FIGHT,https://www.youtube.com/watch?v=bwydwyaquwk,THE COMMON,SUNDAY,00:20 - 00:30,
PALFI,,THEATRE AND CIRCUS,SATURDAY,13:35 - 13:45,
PANDR EYES (ETC FINALISTS),,THE PARK,SUNDAY,14:30 - 15:00,
PANEL: BEYOND TUITION FEES - WHAT'S NEXT FOR THE STUDENT MOVEMENT WITH PARIS LEES,,LEFT FIELD,SATURDAY,13:30 - 14:30,
PANEL: THE POLITICS OF FOODBANKS WITH JACK MONROE,,LEFT FIELD,FRIDAY,12:05 - 13:00,
PANEL: THE REVOLUTION WILL BE FEMINISED WITH NIMCO ALI,,LEFT FIELD,FRIDAY,13:30 - 14:30,
PANEL: TOWARDS THE NEXT ELECTION WITH KEN LIVINGSTONE,,LEFT FIELD,SUNDAY,12:00 - 13:00,
PANEL: WHAT'S LEFT? WITH FRANCESCA MARTINEZ,,LEFT FIELD,SATURDAY,12:00 - 13:00,
PAOLO NUTINI,http://www.paolonutini.com/home.htm?force=show,OTHER STAGE,FRIDAY,20:45 - 21:45,"After the Van Morrison-styled carnie irreverence of previous Glastonbury shows, the still scarily young Nutini has made his strongest album yet in ‘Caustic Love’ from which the spine tingling ‘Iron Sky’ stands as one of the songs of the year so far, his cracked vocal having never sounded so bittersweet. Warning: May still do King Louie’s ‘King Of The Swingers’ to break the mood."
PAQUA,https://www.facebook.com/friendsofpaqua,SILVER HAYES,FRIDAY,19:30 - 20:30,"Intense looped guitars, funky bass and a jazz funk vibe that verges on the Balearic at times."
PARADISE 9,http://paradise9.net/,GREEN FIELDS,FRIDAY,23:30 - 00:30,
PARADISE 9,http://www.paradise9.net/,GREEN FIELDS,SATURDAY,21:00 - 22:00,
PARANOID LONDON FEAT. PARIS BRIGHTLEDGE,,BLOCK9,SUNDAY,23:30 - 01:00,
PARASITE,https://soundcloud.com/parasitexxxx,THE UNFAIRGROUND,SATURDAY,23:00 - 00:00,
PARIS-TEXAS AND THE UKE (JERRY HALL AND JEANNE MARINE),,GLADE,FRIDAY,12:00 - 13:00,
PARK RANGER & MR SOLID GOLD,,BLOCK9,SATURDAY,16:00 - 18:00,
PAROV STELAR BAND,http://www.parovstelar.com/index.php?id=16,SILVER HAYES,SUNDAY,20:30 - 22:00,"We’ve done Belgium, Norway (Bernhoft), Columbia, Argentina, where next? Austria! Parov Stelar’s chosen tools are old school swing music mixed with electro beats. With more than a few jazz horns on play the mix is frenetic and all consuming."
PARQUET COURTS,http://parquetcourts.wordpress.com/,THE PARK,FRIDAY,18:30 - 19:30,Wild and irreverent Brooklyn rock that’s a strange hybrid of punk and modern indie pop with a wry sense of humour and some fulfilling rants on society into the bargain.
PARRA,,BLOCK9,SUNDAY,20:30 - 22:00,
PARTOK,,BLOCK9,FRIDAY,01:30 - 03:00,
PARTOK,,BLOCK9,WEDNESDAY,20:00 - 22:00,
PAUL CURRIE,,THEATRE AND CIRCUS,FRIDAY,12:00 - 12:30,
PAUL CURRIE,,THEATRE AND CIRCUS,FRIDAY,14:45 - 15:15,
PAUL CURRIE,https://www.facebook.com/paulcurriecomedian,THEATRE AND CIRCUS,FRIDAY,20:15 - 20:45,
PAUL CURRIE,,THEATRE AND CIRCUS,SATURDAY,12:00 - 12:30,
PAUL CURRIE,,THEATRE AND CIRCUS,SATURDAY,14:45 - 15:15,
PAUL CURRIE,,THEATRE AND CIRCUS,SUNDAY,12:00 - 12:30,
PAUL CURRIE,,THEATRE AND CIRCUS,SUNDAY,14:45 - 15:15,
PAUL DABEK,http://www.pauldabek.com,THEATRE AND CIRCUS,FRIDAY,14:25 - 14:55,
PAUL DABEK,http://pauldabek.com/,THEATRE AND CIRCUS,SATURDAY,13:50 - 14:20,
PAUL DABEK,http://www.pauldabek.com,THEATRE AND CIRCUS,SATURDAY,16:50 - 17:20,
PAUL DABEK,http://www.pauldabek.com,THEATRE AND CIRCUS,SUNDAY,16:05 - 16:35,
PAUL DEBEK,http://pauldabek.com/,THEATRE AND CIRCUS,SUNDAY,17:30 - 17:40,
PAUL DEE'S,,SHANGRI-LA,FRIDAY,17:00 - 18:00,
PAUL DEE'S,,SHANGRI-LA,SUNDAY,21:00 - 23:00,
PAUL DEE'S,,SHANGRI-LA,THURSDAY,17:00 - 18:00,
PAUL DEE'S,,SHANGRI-LA,THURSDAY,21:30 - 22:30,
PAUL DONALDSON,,GREEN FIELDS,SUNDAY,16:00 - 17:00,
PAUL DONALDSON,,GREEN FIELDS,THURSDAY,17:00 - 18:00,
PAUL DONALDSON,,GREEN FIELDS,WEDNESDAY,16:00 - 17:00,
PAUL EVANS,http://www.paulevanscircus.co.uk,THEATRE AND CIRCUS,FRIDAY,15:20 - 15:27,
PAUL EVANS,http://www.paulevanscircus.co.uk,THEATRE AND CIRCUS,FRIDAY,20:05 - 20:12,
PAUL EVANS,http://www.paulevanscircus.co.uk,THEATRE AND CIRCUS,SATURDAY,15:20 - 15:27,
PAUL EVANS,http://www.paulevanscircus.co.uk,THEATRE AND CIRCUS,SATURDAY,20:20 - 20:27,
PAUL EVANS,http://www.paulevanscircus.co.uk,THEATRE AND CIRCUS,SUNDAY,15:09 - 15:16,
PAUL EVANS,http://www.paulevanscircus.co.uk,THEATRE AND CIRCUS,SUNDAY,19:57 - 20:04,
PAUL HEATON & JACQUI ABBOTT,http://www.paulheaton.co.uk/,ACOUSTIC,SATURDAY,20:00 - 21:00,"With a more mature worldview on their recent ‘What Have We Become’ album, two of the original singers from The Beautiful South return for a set spiced with new and old material."
PAUL J STEVENS,,SILVER HAYES,THURSDAY,04:00 - 07:00,
PEATBOG FAERIES,http://www.peatbogfaeries.com/,AVALON,SUNDAY,22:45 - 23:55,"One of Scotland’s leading traditional bands that have won multiple awards for their live shows and their stylish blend of pipes, fiddles and Celtic dance music."
PEEPING TOM,,OTHER,SUNDAY,20:00 - 22:00,
PEEPING TOM (LIVE),,SILVER HAYES,SATURDAY,02:00 - 03:30,
PENNY POYZER – SUSTAINABLE LIVING,,GREEN FIELDS,SATURDAY,10:00 - 11:00,
PENTATRONIX CHIMES CHILLOUT EXPERIENCE,http://soundapproach.co.uk/,SHANGRI-LA,FRIDAY,12:00 - 13:00,
PENTATRONIX CHIMES CHILLOUT EXPERIENCE,,SHANGRI-LA,SATURDAY,12:00 - 14:00,
PENTATRONIX FT SABAR SOUNDSYSTEM AND SI TREW,,SHANGRI-LA,SATURDAY,22:00 - 23:00,
PEOPLES STRING FOUNDATION,,GREEN FIELDS,SUNDAY,01:00 - 02:00,
PEOPLES STRING FOUNDATION,www.peoplesstringfoundation.com,GREEN FIELDS,SUNDAY,13:00 - 14:00,Fiddle-propelled jug band music
PERHAPS CONTRAPTION,,THE PARK,FRIDAY,14:30 - 15:15,
PERHAPS CONTRAPTION,,SHANGRI-LA,FRIDAY,16:00 - 17:00,
PERHAPS CONTRAPTION,perhapscontraption.co.uk/,THE BANDSTAND,FRIDAY,18:00 - 18:40,
PERHAPS CONTRAPTION,,SHANGRI-LA,SATURDAY,15:00 - 17:00,
PERHAPS CONTRAPTION,,GREEN FIELDS,SUNDAY,13:30 - 14:00,
PERHAPS CONTRAPTION (LIVE),,THE PARK,THURSDAY,01:00 - 02:00,
PETE DOBBING,,THEATRE AND CIRCUS,FRIDAY,,
PETE DOBBING,,THEATRE AND CIRCUS,FRIDAY,14:10 - 14:40,
PETE DOBBING,,THEATRE AND CIRCUS,SATURDAY,,
PETE DOBBING,,THEATRE AND CIRCUS,SATURDAY,14:10 - 14:40,
PETE DOBBING,,THEATRE AND CIRCUS,SUNDAY,,
PETE DOBBING,,THEATRE AND CIRCUS,SUNDAY,14:10 - 14:40,
PETE MATTHEWS,http://www.crazyjuggler.com,THEATRE AND CIRCUS,FRIDAY,17:11 - 17:21,
PETE MATTHEWS,http://www.crazyjuggler.com/,THEATRE AND CIRCUS,FRIDAY,17:20 - 17:35,
PETE MATTHEWS,http://www.crazyjuggler.com,THEATRE AND CIRCUS,SATURDAY,17:11 - 17:21,
PETE MATTHEWS,,THEATRE AND CIRCUS,SATURDAY,18:45 - 18:55,
PETE MATTHEWS,,THEATRE AND CIRCUS,SUNDAY,14:45 - 14:55,
PETE MATTHEWS,http://www.crazyjuggler.com,THEATRE AND CIRCUS,SUNDAY,16:48 - 16:58,
PETE TONG B2B KOLSCH,http://www.bbc.co.uk/programmes/b006wkfp,SHANGRI-LA,FRIDAY,02:00 - 03:00,
PHAT PLASTIC,https://www.facebook.com/phatplastic,GLADE,SATURDAY,11:30 - 13:00,
PHIL DUDMAN,,THE PARK,THURSDAY,17:00 - 18:00,
PHIL KAY,,THEATRE AND CIRCUS,SUNDAY,15:00 - 15:30,
PHIL MISON,https://soundcloud.com/cantomamusic,SHANGRI-LA,SUNDAY,20:00 - 22:00,
PHIL NICHOL,http://www.docbrown.co.uk/,THEATRE AND CIRCUS,SUNDAY,23:25 - 23:55,
PHILLIP HENRY & HANNAH MARTIN,,GREEN FIELDS,SATURDAY,13:15 - 14:15,
PHILLLP HENRY AND HANNAH MARTIN,http://philliphenryandhannahmartin.co.uk/,GREEN FIELDS,SUNDAY,00:30 - 01:30,
PHILOSOPHY HAIRCUTS,,THE PARK,FRIDAY,11:00 - 12:00,
PHILOSOPHY HAIRCUTS,,THE PARK,SUNDAY,11:00 - 12:00,
PHOSPHORESCENT,http://phosphorescentmusic.com/,THE PARK,SUNDAY,16:30 - 17:30,An American singer/songwriter who’s grown into a truly life-affirming composer with his seventh album ‘Muchacho’. A melancholy and introspective journeyman whose heart is right there on his modern Americana sleeve.
PICK & MIX CIRCUS,,THEATRE AND CIRCUS,SUNDAY,16:35 - 16:55,
PICK'N'MIX,,THEATRE AND CIRCUS,SATURDAY,,
PILLOWTALK (DJ SET),,THE BEAT HOTEL,SATURDAY,20:00 - 22:00,
PINEY GIR,http://www.pineygir.com/,THE PARK,SATURDAY,16:00 - 16:40,
PIP MOUNTJOY,http://pipmountjoy.bandcamp.com/,THE PARK,FRIDAY,15:00 - 15:40,
PIP MOUNTJOY,,GREEN FIELDS,SUNDAY,16:00 - 17:00,
PIXIES,http://www.pixiesmusic.com/,OTHER STAGE,SATURDAY,21:00 - 22:00,Now slimmed to a trio but still sounding reverb-heavy as the guitars chime and the rhythm chugs like all good Pixies’ songs should do. A smattering of their classics and the kings of American indie in a post grunge kind of way won’t be able to do wrong. Gigantic!?!
PLACID,,BLOCK9,SUNDAY,22:00 - 23:30,
PLAYGROUND THEATRE CO. & TUCKED IN THEATRE PRESENT BILLY’S BIRTHDAY BASH,http://kidzfield.com,KIDZ FIELD,THURSDAY,17:00 - 18:00,
PLUCKY PURCELL,,THE PARK,SATURDAY,18:00 - 18:30,
PLUMP DJS,http://plumpdjs.co.uk/,SHANGRI-LA,FRIDAY,22:00 - 00:00,
POLICA,http://www.thisispolica.com/,WILLIAM'S GREEN,FRIDAY,21:00 - 21:45,"Channey Leanagh’s vocal is soulful, affected, off kilter and beautiful. It’s a new kind of soul music set against the dreamy synthpop of her compadres. Exquisite."
POLIÇA,http://www.thisispolica.com/,JOHN PEEL STAGE,FRIDAY,16:00 - 16:40,"Hypnotic dream pop with treated vocals and slow motion rhythms that envelop the senses. Channy Leaneagh’s voice is the key that unlocks their electronic soundtracks, an enticing and purely sensual delivery that goes for the goosebump."
POLLY MONEY,http://www.pollymoney.com/,SILVER HAYES,SATURDAY,12:00 - 12:25,"Her voice is sun-kissed and melodious, her music upbeat – pop with a capital P and her tender years belie a simple new folk charm."
PONY MONTANA,soundcloud.com/dj-pony-montana,SHANGRI-LA,FRIDAY,02:00 - 03:00,
PONY MONTANA,https://soundcloud.com/dj-pony-montana/dj-pony-mixtape-02-b-swing,GLADE,SUNDAY,20:00 - 21:00,
POOL DJS,,THE PARK,FRIDAY,13:00 - 14:00,
PORKY THE POET AKA PHILL JUPITUS,,THEATRE AND CIRCUS,SATURDAY,15:40 - 16:25,
PORT ERIN,,THE PARK,FRIDAY,17:30 - 18:15,
PORT ISLA,http://portisla.com/,SILVER HAYES,SUNDAY,19:30 - 19:55,Hard strumming folky sounds mixed with good time indie pop in sight of some well-thrashed guitars. “Quirky” is the word that comes to mind.
POWERSTEPPERS,http://www.wobblyweb.com/ue/3181.html,SHANGRI-LA,SATURDAY,17:00 - 19:00,
PREMZ,,OTHER,FRIDAY,20:00 - 23:00,
PREMZ,,OTHER,SATURDAY,23:00 - 02:00,
PREMZ,,OTHER,SUNDAY,20:00 - 23:00,
PREMZ,,OTHER,THURSDAY,20:00 - 23:00,
PRETTY LIGHTS,www.prettylightsmusic.com,GLADE,SUNDAY,21:15 - 22:30,Since he played the Glade back in 2011 Pretty Lights turned heads new and old with the release of his Grammy nominated A Color Map Of the Sun album last year that incorporated the revolutionary production method of recording to vinyl then sampling his own vinyl to create each track.top of the range with amazing light show. Were lucky to have him back.
PRINCE FATTY,facebook/princefatty,SHANGRI-LA,SATURDAY,22:00 - 00:00,
PROFESSOR ELEMENTAL,,THEATRE AND CIRCUS,FRIDAY,,
PROFESSOR ELEMENTAL,https://www.youtube.com/watch?v=0irtb-ftmdk,THEATRE AND CIRCUS,FRIDAY,13:10 - 13:40,
PROFESSOR ELEMENTAL,http://www.professorelemental.com/,GREEN FIELDS,SATURDAY,00:00 - 03:00,
PROFESSOR ELEMENTAL,http://www.professorelemental.com,THEATRE AND CIRCUS,SATURDAY,13:10 - 13:40,
PROFESSOR PANIC'S PUPPET THEATRE,http://kidzfield.com,KIDZ FIELD,THURSDAY,12:00 - 19:00,
PRONGHORN,,THEATRE AND CIRCUS,FRIDAY,01:17 - 02:17,
PRONGHORN,,THEATRE AND CIRCUS,SATURDAY,00:30 - 01:30,
PRONGHORN,http://www.pronghorn.co.uk/index.html?gig.html,SHANGRI-LA,SUNDAY,03:00 - 04:00,
PROPAGANDA DJS,,SILVER HAYES,FRIDAY,01:00 - 07:00,
PROPULSION,http://www.mixcloud.com/propulsion/,GLADE,SUNDAY,20:00 - 21:30,
PROSUMER,,BLOCK9,SATURDAY,03:00 - 04:30,
PROTEST THE 2014 NATO SUMMIT,,GREEN FIELDS,THURSDAY,15:00 - 16:00,
PSYCHEMAGIK,http://www.psychemagik.com/,THE UNFAIRGROUND,FRIDAY,04:00 - 06:00,
PSYCHEMAGIK,http://www.psychemagik.com/,THE BEAT HOTEL,SUNDAY,23:00 - 00:30,
PSYCHEMAGIK,http://www.psychemagik.com/,SILVER HAYES,THURSDAY,22:00 - 23:00,"Masters of the transcendent mix tape, dabbling in high grade psycehdelic elctronica."
PSYCHONAUTS,,THE PARK,FRIDAY,18:00 - 19:00,
PUBLIC SERVICE BROADCASTING,publicservicebroadcasting.net,WEST HOLTS,SUNDAY,16:00 - 17:00,"Featuring J Willgoose, Esq and Wrigglesworth who sample old public information films and set them to music to create a surreal newsreel experience. Theremins are wafted, guitars are bashed and banjos are furiously plucked as the past is brought sharply into focus."
PULSAR TRIO,http://www.pulsartrio.de/,GREEN FIELDS,SATURDAY,14:00 - 15:00,
PULSAR TRIO,http://www.pulsartrio.de/,GREEN FIELDS,SUNDAY,23:30 - 00:30,
PURE MISCHIEF,,GLADE,FRIDAY,18:00 - 19:00,
PYRAMIDS OF SNAFU,http://www.pyramidsofsnafu.com/,GREEN FIELDS,FRIDAY,15:00 - 16:00,
PYRAMIDS OF SNAFU,http://www.pyramidsofsnafu.com/,GREEN FIELDS,SATURDAY,01:00 - 02:00,
PYRAMIDS OF SNAFU,http://www.pyramidsofsnafu.com/,GREEN FIELDS,THURSDAY,00:00 - 01:00,
QUATERMASS,,BLOCK9,WEDNESDAY,01:30 - 03:00,
QUEEN BEE,,SILVER HAYES,FRIDAY,,
R1 HUW STEPHENS,,SILVER HAYES,SATURDAY,15:00 - 15:25,
R1 HUW STEPHENS,,SILVER HAYES,SUNDAY,15:00 - 15:25,
RACH SPEAKEASY,,SHANGRI-LA,FRIDAY,04:00 - 06:00,
RACH SPEAKEASY,,SHANGRI-LA,SATURDAY,04:00 - 06:00,
RACH SPEAKEASY,,SHANGRI-LA,THURSDAY,04:00 - 06:00,
RACH SPEAKEASY PLAYING,,SHANGRI-LA,WEDNESDAY,03:30 - 06:00,
RACHEL DADD,www.rachaeldadd.com,SHANGRI-LA,FRIDAY,18:00 - 19:00,
RACHEL DADD,https://myspace.com/rachaeldadd,GREEN FIELDS,SUNDAY,15:15 - 15:50,
RACHEL PONSONBY,,THEATRE AND CIRCUS,SUNDAY,,
RADIO 1 FEARNE COTTON,,SILVER HAYES,FRIDAY,12:15 - 12:40,
RADIO 2,,SILVER HAYES,SATURDAY,17:15 - 17:40,
RADIOPHONIC WORKSHOP,http://theradiophonicworkshop.co.uk,GLADE,SATURDAY,17:30 - 18:30,"Founded in 1958 by Desmond Briscoe and Daphne Oram, the BBC Radiophonic Workshop was home to a maverick group of experimental composers and musical innovators. In a series of small studios within the labyrinthine corridors of the BBC Maida Vale complex, the Workshop explored new ways of using - and abusing - sound technology."
RAGSY,www.ragsymusic.com,AVALON CAFE,SUNDAY,15:30 - 16:15,
RAGUNS LOOK REAL ENOUGH,,OTHER,THURSDAY,23:30 - 00:30,
RAILING STAINS,http://www.railingstains.co.uk,THE PARK,SUNDAY,18:45 - 19:15,
RAILROAD BILL,,THEATRE AND CIRCUS,FRIDAY,16:30 - 17:00,
RAILROAD BILL,,THEATRE AND CIRCUS,FRIDAY,20:00 - 20:30,
RAILROAD BILL,,THEATRE AND CIRCUS,SATURDAY,16:30 - 17:00,
RAILROAD BILL,,THEATRE AND CIRCUS,SATURDAY,20:00 - 20:30,
RAILROAD BILL,,THEATRE AND CIRCUS,SUNDAY,15:00 - 15:30,
RAILROAD BILL,,THEATRE AND CIRCUS,SUNDAY,16:30 - 17:00,
RAILROAD BILL,www.skiffle.co.uk,THE BANDSTAND,THURSDAY,19:00 - 19:55,
RAINY BOY SLEEP,https://www.facebook.com/rainyboysleepmusic,ACOUSTIC,SUNDAY,16:15 - 17:15,"There’s a strange innocence to Rainy Boy Sleep, he’s like Jake Bugg’s innocent brother who only comes out of his shell when he straps on a guitar, his sweet voice and natural Irish brogue adding spin to his songs about shopping centres."
RALEIGH RITCHIE,https://www.facebook.com/raleighritchie,SILVER HAYES,SUNDAY,15:30 - 16:30,Mellow Bristolian soul man with some big beaty production values who occasionally turns up in Game Of Thrones as Grey Worm.
RALFE BAND,http://www.ralfeband.com/,WILLIAM'S GREEN,FRIDAY,11:00 - 11:40,Disgruntled folk and off beam introspection from these Boosh soundtracking experimentalists.
RAMSHACKLICIOUS,,THEATRE AND CIRCUS,FRIDAY,21:30 - 22:30,
RAMSHACKLICIOUS,,THEATRE AND CIRCUS,SATURDAY,21:30 - 22:30,
RAMSHACKLICIOUS,,THEATRE AND CIRCUS,SUNDAY,21:30 - 22:30,
RAYGUNS LOOK REAL ENOUGH,,OTHER,SATURDAY,17:30 - 18:30,
RAYMOND ANTROBUS,www.raymondantrobus.com,THEATRE AND CIRCUS,FRIDAY,13:15 - 13:40,
RAYMOND ANTROBUS,www.raymondantrobus.com,THEATRE AND CIRCUS,SUNDAY,15:20 - 15:45,
REBUILD (A GUY CALLED GERALD / GRAHAM MASSY 808 STATE),,THE COMMON,FRIDAY,04:00 - 05:00,
"RECLAIM OUR ENERGY FUTURE - THEO SIMON, STOP HINKLEY",,GREEN FIELDS,THURSDAY,14:00 - 15:00,
REDLIGHT,http://redlightmusic.co.uk/,SILVER HAYES,SATURDAY,19:00 - 19:55,"Another Bristol export, a producer and remixer (Rudimental, Rihanna, Cee Lo Green, Toddla T) who straddles dancehall, grime, garage, UK funky and drum and bass."
REDRUM  MIKE OK,https://soundcloud.com/mikeok,SHANGRI-LA,THURSDAY,14:00 - 16:00,
REDRUM  REMI,https://soundcloud.com/remi-mazet-music,SHANGRI-LA,THURSDAY,16:00 - 17:00,
REDRUM JACKMASTER & JASPER JAMES,https://soundcloud.com/jackmaster,SHANGRI-LA,THURSDAY,20:30 - 22:00,
REDRUM RICHY AHMED,https://soundcloud.com/richyahmed,SHANGRI-LA,THURSDAY,18:30 - 20:30,
REDRUM WAIFS AND STRAYS,https://soundcloud.com/markjenkyns,SHANGRI-LA,THURSDAY,17:00 - 18:30,
REEPS ONE GUESTS,http://www.reepsone.co.uk/,SHANGRI-LA,SUNDAY,03:45 - 04:15,
REGGAE ROAST,http://www.reggaeroast.co.uk/,THE UNFAIRGROUND,SUNDAY,03:00 - 04:00,
REGGAE ROAST DJS,http://www.reggaeroast.co.uk/,THE COMMON,FRIDAY,00:00 - 02:15,
REIGNWOLF,http://www.reignwolf.com/,JOHN PEEL STAGE,SATURDAY,11:55 - 12:40,"According to Rolling Stone – and who are we to argue – Reignwolf “sounds like an unhinged, lovelorn, electric Canadian blues wildman who can't decide if he wants to be Robert Plant or Jimmy Page.” Percy or The Dark Lord? What a choice."
RENEGADE HARDWARE,www.renegadehardware.co.uk/,THE UNFAIRGROUND,FRIDAY,02:00 - 04:00,
RETROSPECT,,OTHER,FRIDAY,01:00 - 02:00,
RETROSPECT,,OTHER,THURSDAY,18:00 - 19:00,
REV PEYTON'S BIG DAMN BAND,,GREEN FIELDS,SATURDAY,17:30 - 18:30,
REVEREND IKE'S SUNDAY SOUL SERVICE,,THE PARK,SUNDAY,12:00 - 14:00,
REVEREND PEYTON'S BIG DAMN BAND,ww.bigdamnband.com,SHANGRI-LA,FRIDAY,22:35 - 23:30,
RHIANNE,https://www.facebook.com/rhiannesongs,GREEN FIELDS,THURSDAY,13:30 - 14:30,
RHODES,,THE PARK,SUNDAY,20:30 - 21:15,
RICH HUNT,,OTHER,SUNDAY,16:15 - 17:00,
RICHARD MCNEVIN-DUFF (SPACE MONKEYS ACCOUSTIC),http://www.facebook.com/spacemonkeysofficial,AVALON CAFE,FRIDAY,19:30 - 20:30,
RICHARD NORRIS,http://www.ttasm.com/,THE UNFAIRGROUND,FRIDAY,02:00 - 04:00,
RICHIE HAWTIN,https://www.facebook.com/richiehawtin,SILVER HAYES,FRIDAY,23:00 - 00:30,"The champion of minimal techno, Richie Hawtin was instrumental in the development of the second wave of Detroit techno in the ‘90s and continues to experiment in the genre."
RICHIE RUNDLES PLAYING BACK TO BACK WITH DJ LOUIE LOUIE,,SHANGRI-LA,WEDNESDAY,00:00 - 03:30,
RICHY AHMED,http://richyahmed.com/,SILVER HAYES,THURSDAY,00:00 - 01:30,"Specialising in the re-arrangement of house (now there’s a Channel 4 programme asking to be made) by adding disco, funk, techno and hip hop into the mix."
RIMSKI'S PIANO,http://www.lamutanta.com/pianocycle/pianocycle.htm,GLADE,FRIDAY,14:00 - 15:00,"The most bizzare, yet amazing street performer you will ever see in the united kingdom! Rimski is a busker who rides a piano bicycle that he built himself. If you enjoyed this video, Subscribe and 'Like' it!"
