title,url,stage,day,time,description
COPPERDOLLAR: THE SPIRITS OF MEZCAL (SHOW),https://www.instagram.com/glastothemezyard/,MEZ YARD,THURSDAY,21:00 - 23:00,
COPPERDOLLAR: THE SPIRITS OF MEZCAL (SHOW),https://www.instagram.com/glastothemezyard/,MEZ YARD,FRIDAY,01:00 - 03:00,
COPPERDOLLAR: THE SPIRITS OF MEZCAL (SHOW),https://www.instagram.com/glastothemezyard/,MEZ YARD,SATURDAY,01:00 - 03:00,
CORINNE BAILEY RAE,https://www.corinnebaileyrae.com/home,WEST HOLTS STAGE,SATURDAY,16:00 - 17:00,"Released last year, ‘Black Rainbows’ was the sound of an artist cutting loose and diving deep into the collective black culture."
CORVUS ANGELICUS,https://www.instagram.com/foolsparadiseagents/,WALKABOUTS,THURSDAY,23:30 - 00:15,
CORVUS ANGELICUS,https://www.instagram.com/foolsparadiseagents/,WALKABOUTS,THURSDAY,22:00 - 22:45,
CORVUS ANGELICUS,https://www.instagram.com/foolsparadiseagents/,WALKABOUTS,FRIDAY,23:30 - 00:15,
CORVUS ANGELICUS,https://www.instagram.com/foolsparadiseagents/,WALKABOUTS,FRIDAY,22:00 - 22:45,
CORVUS ANGELICUS,https://www.instagram.com/foolsparadiseagents/,WALKABOUTS,SATURDAY,23:30 - 00:15,
CORVUS ANGELICUS,https://www.instagram.com/foolsparadiseagents/,WALKABOUTS,SATURDAY,22:00 - 22:45,
COSMO SHELDRAKE,https://www.instagram.com/cosmosheldrake,GREENPEACE,FRIDAY,15:15 - 16:10,
"COUNT SKYLARKIN: DJ DEREK'S ISLAND DISCS, SOUNDS OF THE LATE GREAT DJ DEREK (BLENDID TAKEOVER)",https://linktr.ee/countskylarkin,CORNISH ARMS,THURSDAY,19:30 - 21:00,
COUSIN KULA,https://cousinkula.com/,BBC MUSIC INTRODUCING,THURSDAY,14:00 - 14:30,"Bristol band bringing a dreamy, laid-back sound to the soul underground scene."
COW (FILM SCREENING) / Q&A WITH PRODUCER KAT MANSOOR,https://www.snowstormproductions.co.uk,LABORATORY STAGE,FRIDAY,12:45 - 14:00,
CRAIG CHARLES FUNK & SOUL CLUB WITH NELLIE CHARLES & FRIENDS,https://www.instagram.com/craigcharlesfunkandsoul/?img_index=1,PEACE STAGE,FRIDAY,13:00 - 16:00,
CRAIG RICHARDS B2B FRANCESCO DEL GARDA [25 YEARS OF FABRIC],,ASSEMBLY,SUNDAY,18:00 - 20:00,"Artist, record collector, dreamer, DJ, producer, and artist in residence and musical director at Fabric for 25 years takes control."
CRAIG RICHARDS,,ASSEMBLY,SATURDAY,01:00 - 03:00,"Artist, record collector, dreamer, DJ, producer, and artist in residence and musical director at Fabric for 25 years takes control."
CRAZY P [LIVE],,LONELY HEARTS CLUB,FRIDAY,19:15 - 20:15,"Slinky underground disco, deep electronic throbs and shimmering pop melodies; dance music with heart and soul."
CRISTALE,https://www.therealcristale.com/about/,THE RUM SHACK,THURSDAY,22:15 - 23:00,
CRITICAL SOUNDSYSTEM; KASRA B2B QZB B2B SPECTRAL,https://www.instagram.com/critical_sound/,THE TEMPLE,SATURDAY,00:00 - 01:00,
CRYSTAL SINGING BOWLS WITH YOGIC SOUND,https://yogicsound.com/,HUMBLEWELL RETREAT YURT,THURSDAY,09:45 - 10:15,
CRYSTAL SINGING BOWLS WITH YOGIC SOUND,https://yogicsound.com/,HUMBLEWELL RETREAT YURT,FRIDAY,09:45 - 10:15,
CRYSTAL SINGING BOWLS WITH YOGIC SOUND,https://yogicsound.com/,HUMBLEWELL RETREAT YURT,SATURDAY,09:45 - 10:15,
CRYSTAL SINGING BOWLS WITH YOGIC SOUND,https://yogicsound.com/,HUMBLEWELL RETREAT YURT,SUNDAY,11:15 - 11:45,
CULAIN WOOD,https://www.facebook.com/culainwoodthepoet,POETRY&WORDS,FRIDAY,15:47 - 16:12,
CURT & ANDY,https://www.instagram.com/andyblake_episode4/,CORNISH ARMS,THURSDAY,13:00 - 15:00,
CURT & ANDY,https://www.instagram.com/andyblake_episode4/,CORNISH ARMS,FRIDAY,14:00 - 16:00,
CURT & ANDY,https://www.instagram.com/andyblake_episode4/,CORNISH ARMS,SATURDAY,12:00 - 14:00,
CURT & ANDY,https://www.instagram.com/andyblake_episode4/,CORNISH ARMS,SUNDAY,12:00 - 13:00,
CUT CAPERS,https://www.musicglue.com/cut-capers,AVALON STAGE,SATURDAY,14:15 - 15:10,Explosive nine-piece with a killer live reputation filled with booming brass hooks and epic high energy arrangements.
CYDNEY BROWN,https://cydneybrown.co.uk/,BIMBLE INN,SUNDAY,13:30 - 14:00,
CYNDI LAUPER,http://cyndilauper.com/,PYRAMID STAGE,SATURDAY,14:30 - 15:30,"Activist, actress and 80s global pop icon whose ‘Girls Just Want To Have Fun’ remains the legendary feminist anthem."
D*LEX,https://www.instagram.com/dlexdollop/,MEETING PLACE BAR,SATURDAY,23:00 - 01:00,
D-BLOCK EUROPE,http://dblockeurope.com/,OTHER STAGE,FRIDAY,20:30 - 21:30,British hip hop collective delivering woozy trap and some hedonistic rap rhymes.
D-LISH,https://www.instagram.com/d.lish_/,THE RUM SHACK,THURSDAY,18:00 - 19:00,
D:REAM,http://d-ream.co.uk,GLADE,FRIDAY,17:05 - 18:05,Chart toppers celebrating 30 years anniversary with a brand-new show full of their anthems.
DACREASE (LIVE),,HMS SWEET CHARITY,FRIDAY,01:00 - 02:00,
DAEMON OR DOPPLEGANGER - CLAY WORKSHOP,https://facebook.com/daemonordoppelganger,CIRCUS FIELD,THURSDAY,13:00 - 17:00,
DAEMON OR DOPPLEGANGER - CLAY WORKSHOP,https://facebook.com/daemonordoppelganger,CIRCUS FIELD,FRIDAY,11:00 - 19:00,
DAEMON OR DOPPLEGANGER - CLAY WORKSHOP,https://facebook.com/daemonordoppelganger,CIRCUS FIELD,SATURDAY,11:00 - 19:00,
DAEMON OR DOPPLEGANGER - CLAY WORKSHOP,https://facebook.com/daemonordoppelganger,CIRCUS FIELD,SUNDAY,13:00 - 17:00,
DAISY CHAPMAN,https://www.daisychapman.com,THE BANDSTAND,FRIDAY,16:00 - 16:40,
DAISY CHUTE,https://www.daisychute.com,TOAD HALL,SATURDAY,15:00 - 15:45,
DAISY CHUTE,https://www.daisychute.com/,MANDALA STAGE,FRIDAY,12:00 - 12:30,
DAISY DORIS MAY,https://www.instagram.com/daisydorismay,SCISSORS,THURSDAY,00:30 - 00:45,
DAISY DORIS MAY,https://www.instagram.com/daisydorismay,SCISSORS,SUNDAY,00:45 - 01:00,
DAISY VEACOCK,https://linktr.ee/daisyveacock,BREAD AND ROSES,THURSDAY,15:10 - 15:50,
DAISY VEACOCK,https://linktr.ee/daisyveacock,BREAD AND ROSES,SUNDAY,23:30 - 00:30,
DAISY VEACOCK,http://www.daisyveacock.co.uk/,WISHING WELL,SUNDAY,14:45 - 15:30,
DALE VINCE WITH ROGER HARRABIN,,SPEAKERS FORUM,FRIDAY,15:00 - 16:00,
DAME DR MAGGIE ADERIN,"https://www.gov.uk/government/people/maggie-aderin-pocock#:~:text=she%20holds%20a%20degree%20in,programme%20the%20sky%20at%20night.",FREE UNIVERSITY OF GLASTONBURY,SUNDAY,14:00 - 15:00,
"DAMIAN LE BAS, LIZA MORTIMER, TALK: THE MAKING OF THE REALITIES CHECKED FILM SERIES, CHANGING THE CONVERSATION AROUND TRAVELLERS AND CRIME",https://www.penguin.co.uk/authors/237991/damian-le-bas?tab=penguin-books,ATCHIN TAN,SATURDAY,12:30 - 13:15,
"DAMIAN LE BAS, TALK: THE JOURNEY OF WRITING 'THE STOPPING PLACES: A JOURNEY THROUGH GYPSY BRITAIN'",https://www.penguin.co.uk/authors/237991/damian-le-bas?tab=penguin-books,ATCHIN TAN,WEDNESDAY,14:30 - 15:15,
DAN BEAN,,TREE STAGE,SUNDAY,01:10 - 01:20,Wonky horizontal psychedelia
DAN BEAN,,TREE STAGE,SUNDAY,00:00 - 00:10,Wonky horizontal psychedelia
DAN OTTEWELL,https://www.instagram.com/dan_ottewell_music/,THE HIVE,SATURDAY,12:30 - 13:00,
DAN OTTEWELL,https://www.instagram.com/dan_ottewell_music/,WEST HOLTS BAR,SATURDAY,20:00 - 20:30,
DAN RHODES,https://danrhodesmagic.co.uk/,KIDZFIELD BIG TOP,FRIDAY,17:05 - 17:35,
DAN RHODES,https://danrhodesmagic.co.uk/,KIDZFIELD BIG TOP,SUNDAY,11:25 - 11:55,
DAN SHAKE B2B LOVEFOXY,,LEVELS,SATURDAY,15:00 - 16:30,The groove lover meets the energetic Berliner’s punchy sounds.
DAN SHAKE SOS TAKEOVER,https://www.instagram.com/danshake_/?hl=en,THE BUG,SATURDAY,17:30 - 18:15,
DAN SHAKE,https://www.danshake.com,GLADE,SATURDAY,18:45 - 19:45,"The groove lover, ranging from sparky acid to Brazilian samba, itchy funk to heavyweight house."
DAN THE HAT,https://www.danthehat.co.uk/,OUTSIDE CIRCUS STAGE,FRIDAY,13:38 - 14:08,
DAN THE HAT,https://www.danthehat.co.uk/,THE GLEBE,SATURDAY,15:15 - 15:45,
DAN THE HAT,https://www.danthehat.co.uk/,THE PAVEMENT,FRIDAY,16:45 - 17:15,
DAN THE HAT,https://www.danthehat.co.uk/,THE PAVEMENT,SUNDAY,16:30 - 17:00,
DAN THE HAT,https://www.danthehat.co.uk/,A LITTLE MORE SENSATION,SATURDAY,17:35 - 18:05,
DAN THE HAT,https://www.danthehat.co.uk/,A LITTLE MORE SENSATION,SUNDAY,13:45 - 14:15,
DANCE AGAINST DEPORTATION TAKEOVER,,GREENPEACE (BEAM),SUNDAY,13:00 - 15:00,
"DANCE AGAINST DEPORTATIONS TAKEOVER WITH GROVE (DJ SET), IVI CORE, BAD PAL LILI, WATCHA B2B GRIFF + MORE TBA",,GREENPEACE (BEAM),SUNDAY,19:00 - 23:00,
DANCE CLASS: REGGAETON,https://www.facebook.com/nige.latempesta/,GLASTO LATINO,FRIDAY,18:00 - 19:00,
DANCE CLASS: REGGAETON,https://www.facebook.com/nige.latempesta/,GLASTO LATINO,SATURDAY,18:00 - 19:00,
DANCE CLASS: REGGAETON,https://www.facebook.com/nige.latempesta/,GLASTO LATINO,SUNDAY,17:30 - 18:30,
DANCE CLASS: SALSA,https://www.piloxercise.co.uk,GLASTO LATINO,WEDNESDAY,17:00 - 18:00,
DANCE CLASS: SALSA,https://www.piloxercise.co.uk,GLASTO LATINO,WEDNESDAY,15:00 - 16:00,
DANCE CLASS: SALSA,https://www.piloxercise.co.uk,GLASTO LATINO,WEDNESDAY,13:00 - 14:00,
DANCE CLASS: SALSA,https://www.piloxercise.co.uk,GLASTO LATINO,THURSDAY,17:00 - 18:00,
DANCE CLASS: SALSA,https://www.piloxercise.co.uk,GLASTO LATINO,THURSDAY,15:00 - 16:00,
DANCE CLASS: SALSA,https://www.piloxercise.co.uk,GLASTO LATINO,THURSDAY,13:00 - 14:00,
DANCE CLASS: SALSA,,GLASTO LATINO,FRIDAY,17:00 - 18:00,
DANCE CLASS: SALSA,,GLASTO LATINO,FRIDAY,15:00 - 16:00,
DANCE CLASS: SALSA,https://www.facebook.com/nige.latempesta/,GLASTO LATINO,FRIDAY,13:00 - 14:00,
DANCE CLASS: SALSA,,GLASTO LATINO,SATURDAY,17:00 - 18:00,
DANCE CLASS: SALSA,https://www.facebook.com/nige.latempesta/,GLASTO LATINO,SATURDAY,15:00 - 16:00,
DANCE CLASS: SALSA,,GLASTO LATINO,SATURDAY,13:00 - 14:00,
DANCE CLASS: SALSA,,GLASTO LATINO,SUNDAY,16:30 - 17:30,
DANCE CLASS: SALSA,https://www.facebook.com/nige.latempesta/,GLASTO LATINO,SUNDAY,14:30 - 15:30,
DANCE CLASS: SALSA,,GLASTO LATINO,SUNDAY,12:30 - 13:30,
DANCE CLASS: SAMBA,https://www.instagram.com/alejansen/,GLASTO LATINO,WEDNESDAY,16:00 - 17:00,
DANCE CLASS: SAMBA,https://www.instagram.com/alejansen/,GLASTO LATINO,WEDNESDAY,14:00 - 15:00,
DANCE CLASS: SAMBA,https://www.instagram.com/alejansen/,GLASTO LATINO,THURSDAY,16:00 - 17:00,
DANCE CLASS: SAMBA,https://www.instagram.com/alejansen/,GLASTO LATINO,THURSDAY,14:00 - 15:00,
DANCE CLASS: SAMBA,https://www.instagram.com/alejansen/,GLASTO LATINO,FRIDAY,16:00 - 17:00,
DANCE CLASS: SAMBA,https://www.instagram.com/alejansen/,GLASTO LATINO,FRIDAY,14:00 - 15:00,
DANCE CLASS: SAMBA,https://www.instagram.com/alejansen/,GLASTO LATINO,SATURDAY,16:00 - 17:00,
DANCE CLASS: SAMBA,https://www.instagram.com/alejansen/,GLASTO LATINO,SATURDAY,14:00 - 15:00,
DANCE CLASS: SAMBA,https://www.instagram.com/alejansen/,GLASTO LATINO,SUNDAY,15:30 - 16:30,
DANCE CLASS: SAMBA,https://www.instagram.com/alejansen/,GLASTO LATINO,SUNDAY,13:30 - 14:30,
DANI WHYLIE,,NOWHERE,THURSDAY,16:30 - 17:00,
DANIEL AVERY (ELECTROCLASH SET),https://www.instagram.com/danielmarkavery/,STONEBRIDGE BAR,THURSDAY,19:30 - 21:00,
DANIEL AVERY,https://danielavery.komi.io,GLADE,SUNDAY,23:15 - 00:30,A dexterous DJ who has turned his hand to everything from pounding techno to dark industrial noise and blissed out ambience over the years.
DANIEL MCKEE,,BELLA'S FIELD,FRIDAY,16:15 - 17:00,
DANIEL MCKEE,,BELLA'S FIELD,FRIDAY,14:00 - 14:45,
DANIEL MCKEE,,BELLA'S FIELD,SATURDAY,16:15 - 17:00,
DANIEL MCKEE,,BELLA'S FIELD,SATURDAY,14:00 - 14:45,
DANIEL MCKEE,,BELLA'S FIELD,SUNDAY,15:30 - 16:15,
DANIEL MCKEE,,BELLA'S FIELD,SUNDAY,13:00 - 13:45,
DANIMAL CRACKERS,https://danimalcrackers.bandcamp.com/,LUNCHED OUT LIZARDS,WEDNESDAY,16:30 - 17:30,
DANNY BROWN,https://dannybrown.warp.net,WEST HOLTS STAGE,FRIDAY,18:30 - 19:30,"Having dropped his sixth studio album, ‘Quaranta’ last year, the Detroit-raised MC is making an overdue debut at the festival."
DANNY FUCKING PRICE PRESENTS: THE ANARCHY ASSEMBLY,https://www.instagram.com/dannyfuckingprice/,NOMAD,THURSDAY,13:30 - 16:00,
DANNY HOWARD AND FRIENDS,https://www.instagram.com/dannyhowarddj/,GREENPEACE,SUNDAY,17:45 - 19:30,
DANNY HOWARD B2B SG LEWIS,,BBC MUSIC INTRODUCING,THURSDAY,19:00 - 20:00,
DANNY RANKIN,https://www.instagram.com/danny_rankin/,BABYLON UPRISING,THURSDAY,23:00 - 00:00,
DAPHNI,https://www.instagram.com/cariboumusic/?hl=en,SAN REMO,FRIDAY,01:00 - 03:00,
DAPHNI,https://www.instagram.com/cariboumusic/,STONEBRIDGE BAR,SATURDAY,12:00 - 14:00,
DAPPER CHAPS,https://www stevekaos co.uk,WALKABOUTS,THURSDAY,15:10 - 15:55,
DAPPER CHAPS,https://www stevekaos co.uk,WALKABOUTS,THURSDAY,11:10 - 11:55,
DAPPER CHAPS,https://www stevekaos co.uk,WALKABOUTS,FRIDAY,15:10 - 15:55,
DAPPER CHAPS,https://www stevekaos co.uk,WALKABOUTS,FRIDAY,11:10 - 11:55,
DAPPER CHAPS,https://www stevekaos co.uk,WALKABOUTS,SUNDAY,15:10 - 15:55,
DAPPER CHAPS,https://www stevekaos co.uk,WALKABOUTS,SUNDAY,11:10 - 11:55,
DAR DISKU B2B NABIHAH IQBAL,,ASSEMBLY,THURSDAY,18:00 - 19:30,"The musician, writer and broadcaster meets the label championing the sounds of the Middle East, Asia and beyond."
DAR DISKU,https://www.instagram.com/dardisku_records/?hl=en-gb,SAN REMO,SATURDAY,17:30 - 19:00,
DARIA KOLOSOVA,https://www.instagram.com/dar.key/,THE TEMPLE,SUNDAY,00:00 - 01:30,
DARIUS MAGIC,,WALKABOUTS,FRIDAY,14:40 - 15:40,
DARIUS MAGIC,,WALKABOUTS,SATURDAY,14:40 - 15:40,
DARIUS MAGIC,,WALKABOUTS,SUNDAY,14:40 - 15:40,
DARKSTEPPER B2B A.G.,,STONEBRIDGE BAR,SUNDAY,00:00 - 01:00,
"DARTMOUTH FILMS: MY EXTINCTION + Q&A JOSH APPIGNANESI, CHRISTO HIRD, SOPHIE COWEN, CLARE FARRELL, HOSTED BY PAVEL IVANOV",,SPEAKERS FORUM,THURSDAY,20:00 - 21:00,
DAS BRASS,https://dasbrass.co.uk/,PEACE STAGE,THURSDAY,16:00 - 16:30,
DAS BRASS,https://dasbrass.co.uk/,WEST HOLTS BAR,THURSDAY,00:20 - 01:20,
DAS BRASS,https://dasbrass.co.uk/,BIMBLE INN,FRIDAY,02:00 - 03:00,
DAVE BEER HOUSE & ELECTRO SET,https://www.instagram.com/davebeero/,STRUMMERVILLE,SATURDAY,01:30 - 03:00,
DAVE HARVEY B2B FELIX DICKINSON,,ASSEMBLY,THURSDAY,22:30 - 00:15,Teamlove supremo Dave Harvey meets Glastonbury favourite Felix Dickinson.
DAVE HARVEY,https://ra.co/dj/daveharvey,THE MEATRACK,SUNDAY,00:00 - 01:30,
DAVE ID - THE BARMAN,,MAVERICKS,FRIDAY,00:00 - 03:00,
DAVE ID - THE BARMAN,,MAVERICKS,SATURDAY,00:00 - 03:00,
DAVE ID - THE BARMAN,,MAVERICKS,SUNDAY,00:00 - 03:00,
DAVID CELIA,https://www.davidcelia.com/,SMALL WORLD STAGE,SUNDAY,12:00 - 13:00,
DAVID CELIA,https://www.davidcelia.com/,LUNCHED OUT LIZARDS,WEDNESDAY,15:00 - 16:00,
DAVID CELIA,https://www.davidcelia.com/,MANDALA STAGE,WEDNESDAY,17:30 - 18:30,
DAVID CELIA,http://www.davidcelia.com,THE BANDSTAND,SATURDAY,11:45 - 12:15,
DAVID R ABRAM - PREHISTORIC BRITAIN FROM THE AIR,http://www.davidabram.co.uk,TREE STAGE,WEDNESDAY,23:30 - 00:15,Join photographer and author David R Abram on a revelatory aerial journey across the ceremonial landscapes of prehistoric Britain.
DAYTIMERS FAMILY,https://www.instagram.com/daytimers_uk/,THE RUM SHACK,FRIDAY,04:30 - 06:00,
DAYTIMERS,https://www.instagram.com/daytimers_uk/,ARRIVALS,SUNDAY,01:00 - 03:00,
DE JA,,SMALL WORLD STAGE,FRIDAY,18:15 - 19:15,
DE SILVA,https://www.instagram.com/j___d___s___/,ARRIVALS,SATURDAY,22:00 - 23:00,
DEAD HORSE BAY,https://www.facebook.com/deadhorsebaymusic/,SMALL WORLD STAGE,SATURDAY,19:15 - 20:15,
DEAD HORSE BAY,https://deadhorsebay.bandcamp.com,THE BANDSTAND,FRIDAY,18:15 - 19:00,
DEAD HORSE BAY,,RIMSKI'S YARD,THURSDAY,00:00 - 01:00,
DEAD PAGES,https://www.deadpages.co.uk/,WISHING WELL,FRIDAY,14:15 - 15:15,
DEAF RAVE,https://www.deafrave.com/,PEACE STAGE,FRIDAY,01:00 - 01:30,
DEALO BROWN,https://www.instagram.com/dealobrown/,BLIND TIGER,THURSDAY,14:15 - 15:00,
DEAN KING,https://www.instagram.com/deankingmusic/,WEST HOLTS BAR,SUNDAY,19:30 - 20:00,
DEAN STALIN & FRANK SANAZI,https://www.facebook.com/franksanazi/,MAVERICKS,SATURDAY,02:47 - 03:02,
"DEBATES: ELECTION 2024: A CHANGE IS GONNA COME WITH DANNY SRISKANDARAJAH, FRANCES FOLEY, TRACY BRABIN, STEPHEN BUSH, JOHN HARRIS",,LEFT FIELD,SATURDAY,13:30 - 14:30,"With Danny Sriskandarajah, Stepehen Bush and John Harris."
"DEBATES: HOW TO END THE HOUSING CRISIS  WITH ANDY BURNHAM, KWAJO TWENEBOA, LONDON RENTER'S UNION, MUSEUM OF HOMELESSNESS, JOHN HARRIS",,LEFT FIELD,SUNDAY,13:30 - 14:30,"With Andy Burnham, Kwajo Tweneboa, London Renter’s Union, Museum Of Homelessness and John Harris."
"DEBATES: ISRAEL PALESTINE: HOPE AND SOLIDARITY IN ACTION WITH AHMED ALNAOUQ, NA'AMOD, RACHEL SHABI, SHAISTA AZIZ, JOHN HARRIS",,LEFT FIELD,FRIDAY,13:30 - 14:30,"With Ahmed Alnaouq, Na’Amod, RACHEL SHABI, SHAISTA AZIZ, JOHN HARRIS"
"DEBATES: POST OFFICE SCANDAL: REIMAGINING JUSTICE WITH CHRISTOPHER HEAD FORMER POSTMASTER, KATE OSBORNE MP, KOJO KORAM, WHY ME? MINNIE RAHMAN",,LEFT FIELD,SATURDAY,12:00 - 13:00,"With former postmaster Christopher Head, Kate Osborne MP, Kojo Koram, Minnie Rahman and Why Me?"
"DEBATES: SMALL BOATS: SAFE ROUTES AND SOLIDARITY WITH BIBBY STOCKHOLM CAMPAIGNER, NADIA WHITTOME MP, RAINBOW MIGRATION, SURVIVORS SPEAK OUT, MINNIE RAHMAN",,LEFT FIELD,SUNDAY,12:00 - 13:00,"With campaigner Bibby Stockholm, Rainbow Migrants, Survivors Speak Out and Minnie Rahman."
"DEBATES: TRANS LIBERATION NOW! WITH HIBA NOOR, NOAH LONERGAN, SABAH CHOUDREY, TRAVIS ALABANZA, SHON FAYE",,LEFT FIELD,FRIDAY,12:00 - 13:00,"With Hiba Noor, Sarah Choudrey, Travis Alabanza and Shon Faye."
DECIUS [LIVE],,ASSEMBLY,THURSDAY,02:00 - 03:00,"Members of Trashmouth Records, Fat White Family and Paranoid London find themselves climbing out of a hole together at a disco after hours."
DECLAN MCKENNA,http://www.declanmckenna.net/,WOODSIES,FRIDAY,19:30 - 20:30,Former Glastonbury Emerging Talent winner who’s blossomed into an alternative indie alt-rock star.
"DEEKLINE B2B DOPE AMMO, HOSTED BY TINY K, DEEFA & ZEN LEWIS",,KINETIC,FRIDAY,01:00 - 02:30,
DEENA ABDELWAHED,https://deenabdelwahed.bandcamp.com/,IICON,SATURDAY,04:00 - 06:00,"Deena Abdelwahed, Tunisian DJ/producer, now in France. Known for hybridized sets and acclaimed EP"
DEEP LOW MATTY,,KINETIC,FRIDAY,20:00 - 21:30,
DEGNA STONE,https://www.degnastone.co.uk/,POETRY&WORDS,SATURDAY,18:28 - 18:58,
DEJA,,BBC MUSIC INTRODUCING,SUNDAY,18:30 - 19:00,Sassy and bold with a big stage presence and bigger personality.
"DELAINE LE BAS, IN CONVERSATION WITH LIZA MORTIMER TRAVELLERS TIMES",https://www.delainelebas.com/,ATCHIN TAN,SUNDAY,12:30 - 13:15,
DELE SOSIMI AFROBEAT EXPERIENCE,https://www.delesosimi.org,GLADE,SATURDAY,15:30 - 16:50,"The Nigerian-British Afrobeat ambassador at the heart of the global Afrobeat scene with his blend of complex funk grooves, traditional Nigerian music and African percussion."
DELILAH BON,https://www.delilahbon.co.uk,PEACE STAGE,SATURDAY,00:00 - 01:00,
DEMI RIQUISIMO,https://soundcloud.com/rinsefm/demiriquismo150423,GENOSYS,THURSDAY,20:00 - 21:30,
DENHAM AUDIO,https://www.instagram.com/denhamaudio/?hl=en,BLIND TIGER,THURSDAY,23:30 - 00:15,
DENNIS JUST DENNIS,,STRUMMERVILLE,THURSDAY,12:00 - 12:30,
DEPTFORD NORTHERN SOUL CLUB,https://www.instagram.com/deptfordnorthernsoulclub/?hl=en,SAN REMO,FRIDAY,11:30 - 13:00,
DEPTFORD NORTHERN SOUL CLUB,https://deptfordnorthernsoulclub.co.uk/,THE MEATRACK,SATURDAY,00:00 - 01:30,
DERVISH,https://m.facebook.com/dervishofsligo,ACOUSTIC STAGE,FRIDAY,17:00 - 18:00,"Compelling soulful Irish folk music that marries technical brilliance with a rare sensitivity, born of their lengthy career."
DESIREE,https://desiree.komi.io/,GLADE,THURSDAY,21:30 - 23:00,"A dynamic and vibrant selector driven by a deep yearning for electronica, channelling her knowledge and passion into unforgettable performances."
DESPICABLE ME 4 U,https://www.imdb.com/title/tt7510222/,PILTON PALAIS CINEMA,SATURDAY,11:00 - 12:25,
DEXYS,https://dexysofficial.com/,THE PARK STAGE,FRIDAY,18:00 - 19:00,"Ever-morphing pop purists playing a saucy, synth-heavy cabaret of sound: occasionally doom-laden, heavy and dark, then steamy, fizzing and sultry."
DIALLED IN SOUNDSYSTEM,https://www.instagram.com/dialledin_/,ARRIVALS,SATURDAY,02:30 - 03:00,
DIALLED IN SOUNDSYSTEM,,STONEBRIDGE BAR,SUNDAY,20:00 - 21:00,
DICK PULSES MORNING RISE,https://www.foolsparadise.co.uk,SENSATION SEEKERS STAGE,FRIDAY,11:45 - 12:10,
DICK PULSES MORNING RISE,https://www.foolsparadise.co.uk,SENSATION SEEKERS STAGE,SATURDAY,12:00 - 12:25,
DICK PULSES MORNING RISE,https://www.foolsparadise.co.uk,SENSATION SEEKERS STAGE,SUNDAY,12:00 - 12:25,
DIDDY SWEG,https://www.facebook.com/diddysweg,THE BANDSTAND,THURSDAY,22:40 - 23:30,
DILLINJA,https://www.instagram.com/dillinjavalve/,THE TEMPLE,SATURDAY,02:00 - 03:00,
DINOMANIA,https://www.dinomania.co.uk/,KIDZFIELD BIG TOP,SATURDAY,17:00 - 17:25,
DIRK LANDISH,https://www.facebook.com/profile.php?id=100064192417453,THE HIVE,SATURDAY,11:00 - 11:30,
DISCLOSURE,http://disclosureofficial.com/,OTHER STAGE,SATURDAY,22:30 - 23:45,"Electronic mixmasters straddling the boundaries of deep house, UK funky, 2-step garage, deep tech, EDM and anything else they care to."
DISCO AND CINEMA,,HUMBLEWELL ACTIVE PLATFORM,THURSDAY,20:00 - 01:00,
DISCO AND CINEMA,,HUMBLEWELL ACTIVE PLATFORM,FRIDAY,20:00 - 01:00,
DISCO AND CINEMA,,HUMBLEWELL ACTIVE PLATFORM,SATURDAY,20:00 - 01:00,
DISCO AND CINEMA,,HUMBLEWELL ACTIVE PLATFORM,SUNDAY,20:00 - 01:00,
DISCO FIT WITH HELEN ROONEY,,HUMBLEWELL ACTIVE PLATFORM,THURSDAY,14:30 - 15:00,
DISCO FIT WITH HELEN ROONEY,,HUMBLEWELL ACTIVE PLATFORM,FRIDAY,15:15 - 15:45,
DISCO FIT WITH HELEN ROONEY,,HUMBLEWELL ACTIVE PLATFORM,SATURDAY,14:30 - 15:00,
DISCO FIT WITH HELEN ROONEY,,HUMBLEWELL ACTIVE PLATFORM,SUNDAY,14:30 - 15:00,
DISCO FREAKS,https://www.instagram.com/disco_freaks/,VILLAGE INN,SATURDAY,16:00 - 19:00,
DISCO FREAKS,https://www.instagram.com/disco_freaks/,VILLAGE INN,SUNDAY,23:30 - 02:00,
DISCO ROBOT GIRLZ,https://www.pennitovey.com/,WALKABOUTS,THURSDAY,14:15 - 15:00,
DISCO ROBOT GIRLZ,https://www.pennitovey.com/,WALKABOUTS,THURSDAY,12:15 - 13:00,
DISCO ROBOT GIRLZ,https://www.pennitovey.com/,WALKABOUTS,SATURDAY,14:15 - 15:00,
DISCO ROBOT GIRLZ,https://www.pennitovey.com/,WALKABOUTS,SATURDAY,12:15 - 13:00,
DISCO ROBOT GIRLZ,https://www.pennitovey.com/,WALKABOUTS,SUNDAY,14:15 - 15:00,
DISCO ROBOT GIRLZ,https://www.pennitovey.com/,WALKABOUTS,SUNDAY,12:15 - 13:00,
DISCO TURTLE & FIERY JACK FAMILY - PARADE,http://www.fieryjack.com/,WALKABOUTS,THURSDAY,22:15 - 00:00,
DISCO TURTLE,https://eea.org.uk/,WALKABOUTS,THURSDAY,23:30 - 01:00,
DISCO TURTLE,https://eea.org.uk/,WALKABOUTS,FRIDAY,23:30 - 01:00,
DISCO TURTLE,https://eea.org.uk/,WALKABOUTS,SATURDAY,23:30 - 01:00,
DISCO TURTLE,https://eea.org.uk/,WALKABOUTS,SUNDAY,22:30 - 00:00,
